studentID,grade,serviceID,courseDescription,subject,ap,dualCredit,g/t,honors,onRamps,courseCredits,creditsEarned,creditsFailed
2840,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
2840,10,3241400,SPEECH COMM APPL (AVID),ELA,N,N,N,N,N,1,1,0
2840,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
2840,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
2841,12,PES00054,PE AEROBIC ACT DT,HLP,N,N,N,N,N,1,1,0
2841,12,13011700,BUSINESS LAW,CTE,N,N,N,N,N,1,1,0
2841,10,3241400,SPEECH COMM APPLICATIONS,SP,N,N,N,N,N,1,1,0
2841,12,3152000,BAND CONCERT 4 ENS,BND,N,N,N,N,N,1,1,0
2841,10,3440100,FL SPANISH 1,SPA,N,N,N,N,N,1,1,0
2842,11,13020400,HEALTH SCIENCE THEORY H,CTE,N,N,N,Y,N,1,1,0
2842,11,13011500,BUSINESS INFO MGMT II,CTE,N,N,N,N,N,1,1,0
2843,9,PES00004,ROTC 1,MSC,N,N,N,N,N,1,1,0
2843,12,3102400,MATH MODELS W APP,MMA,N,N,N,N,N,1,1,0
2843,10,3220200,ENGLISH 2 PRE-AP,ENG,N,N,N,N,N,1,1,0
2844,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
2844,10,13011500,BUSINESS INFO MGMT II H,CTE,N,N,N,Y,N,1,1,0
2844,12,3102400,MATH MODELS W APP SF,MMA,N,N,N,N,N,1,1,0
2845,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
2845,12,3102510,MATH ADV QUANT REASONING,MTH,N,N,N,N,N,1,1,0
2845,9,3220100,ENGLISH 1 EL,ENG,N,N,N,N,N,1,1,0
2845,11,3350100,PSYCHOLOGY,PSY,N,N,N,N,N,1,1,0
2845,12,13020500,CTE PRAC HEALTH SCI-EMT DC H,CTE,N,Y,N,Y,N,1,1,0
2845,11,3340100,SOC ST US HIST DC,SOC,N,Y,N,Y,N,1,1,0
2846,9,A3360100,SOC ST HUMAN GEOG AP G/T H,SOC,N,N,Y,Y,N,1,1,0
2846,12,A3050003,SCIENCE PHYSICS 1 AP H,SCI,N,N,N,Y,N,1,1,0
2846,10,3100700,GEOMETRY,GMT,N,N,N,N,N,1,1,0
2846,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
2846,11,SR000003   ,HOMEROOM,MSC,N,N,N,N,N,1,1,0
2847,11,A3440200,FL SPAN LIT & COMP AP H,LOT,N,N,N,Y,N,1,1,0
2847,10,3830100,DANCE 1,DAN,N,N,N,N,N,1,1,0
2847,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
2847,12,3101100,MATH PRECALCULUS H,PCA,N,N,N,Y,N,1,1,0
2847,12,3350100,SOC ST PSYCHOLOGY,SOC,N,N,N,N,N,1,1,0
2847,11,3440400,SPANISH 4 DC H,SPA,N,Y,N,Y,N,1,1,0
2848,10,13009300,CTE FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
2848,9,3020000,ENVIRONMENTAL SYSTEMS SF,ENS,N,N,N,N,N,1,1,0
2848,12,PES00014   ,PE SUB DRILL TEAM,,N,N,N,N,N,1,1,0
2849,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
2849,11,3340100,SOC ST US HISTORY DC H,UHI,N,Y,N,Y,N,1,1,0
2849,12,3350100,SOC ST PSYCHOLOGY,PSY,N,N,N,N,N,1,0,1
2849,10,3410100,FRENCH 1,FRE,N,N,N,N,N,1,1,0
2849,12,13009300,CTE FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
2849,11,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,1,1,0
2850,12,3152000,ORCH HONOR 4 ENS,ORC,N,N,N,N,N,1,1,0
2850,10,,EOC ELA 2,,N,N,N,N,N,0,0,0
2850,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
2850,12,13020600,ANATOMY & PHYSIOLOGY H,CTE,N,N,N,Y,N,1,0.5,0.5
2851,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
2851,10,13011200,PRIN OF BUS, MKTG,,N,N,N,N,1,0,1
2851,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
2851,9,3010200,SCIENCE BIOLOGY P/AP H,SCI,N,N,N,Y,N,1,1,0
2851,12,3050000,PHYSICS,PHY,N,N,N,N,N,1,0.5,0.5
2851,10,3220200,ENGLISH 2 P-AP H,ELA,N,N,N,Y,N,1,1,0
2851,10,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,1,0
2852,12,13020600,ANATOMY & PHYSIOLOGY H,CTE,N,N,N,Y,N,1,1,0
2852,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
2852,9,3100700,MATH GEOM G/T H,MTH,N,N,Y,Y,N,1,1,0
2852,12,13029500,CTE FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
2852,10,3100700,MATH GEOMETRY,GMT,N,N,N,N,N,1,1,0
2852,10,3040000,CHEMISTRY,CHM,N,N,N,N,N,1,1,0
2853,10,3010200,SCIENCE BIOLOGY,BIO,N,N,N,N,N,1,1,0
2853,10,3340107,UNITED STATES HISTORY ALT,SE,N,N,N,N,N,1,1,0
2853,10,3241400,SPEECH COMM APPL DC ON CAMPUS,ELA,N,Y,N,N,N,1,1,0
2853,12,3060201,INTEGRATED PHYS & CHEM,IPC,N,N,N,N,N,1,1,0
2853,9,PES00004,ROTC 1,MSC,N,N,N,N,N,1,1,0
2853,11,13020300,MEDICAL TERMINOLOGY,CTE,N,N,N,N,N,1,1,0
2853,11,13039800,CTE COLLISION REPAIR,CTE,N,N,N,N,N,1,1,0
2854,10,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
2854,9,3010200,BIOLOGY ADV H,BIO,N,N,N,N,N,1,1,0
2854,11,3100600,MATH ALGEBRA 2 P-AP H,MTH,N,N,N,Y,N,1,1,0
2854,10,3040000,CHEMISTRY OR H,CHM,N,N,N,Y,Y,1,1,0
2855,10,3150600,ORCH SYMPHONIC 2,ORC,N,N,N,N,N,1,1,0
2855,10,3100600,MATH ALGEBRA 2 P-AP H,MTH,N,N,N,Y,N,1,1,0
2855,11,3151900,BAND CONCERT 3 ENS,BND,N,N,N,N,N,1,1,0
2855,11,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
2855,11,3340400,WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
2856,11,3220300,ENGLISH 3 DC H,ENG,N,Y,N,Y,N,1,1,0
2856,9,3440100,SPANISH 1,SPA,N,N,N,N,N,1,1,0
2856,9,3010200,SCIENCE BIOLOGY P-AP H,BIO,N,N,N,N,N,1,1,0
2856,10,PES00012,PE/BAND 2,HLP,N,N,N,N,N,1,1,0
2856,12,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
2856,11,85000001,WORK BASED LEARNING 1 ,,N,N,N,N,N,1,1,0
2857,12,PES00003,ATH TENNIS-SUBATH4,HLP,N,N,N,N,N,1,1,0
2857,12,13037100,PRINCIPLES OF TECHNOLOGY,CTE,N,N,N,N,N,1,1,0
2857,9,13008200,PRIN OF ARTS, A/V TECH & COMM,N,N,N,N,N,1,0,1
2857,10,3040000,CHEMISTRY ADV H,CHM,N,N,N,Y,N,1,1,0
2857,9,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
2858,10,3010200,SCIENCE BIOLOGY,BIO,N,N,N,N,N,1,1,0
2858,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
2858,11,3060100,ASTRONOMY,AST,N,N,N,N,N,1,1,0
2858,9,3220100,ENGLISH 1 PRE-AP,ENG,N,N,N,N,N,1,1,0
2858,11,3151900,BAND CONCERT 3 ENS,BND,N,N,N,N,N,1,1,0
2859,9,3340400,SOC ST WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
2859,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,0.5,0.5
2859,12,13020600,CTE ANATOMY & PHYSOLOGY H,CTE,N,N,N,Y,N,1,1,0
2859,11,13004210,PRINCIPLES OF ARCHITECTURE,CTE,N,N,N,N,N,1,1,0
2859,12,N1290033,AVID 4,MSC,N,N,N,N,N,1,1,0
2860,10,3040000,CHEMISTRY DC H,CHM,N,Y,N,Y,N,1,1,0
2860,11,3830300,PRINCIPLES OF DANCE III V,FA,N,N,N,N,N,1,1,0
2860,12,13024700,CTE CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
2860,12,13027800,CTE DIG/INTERACT MEDIA,CTE,N,N,N,N,N,1,1,0
2861,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
2861,11,13004700,ARCHITECTURAL DESIGN II,CTE,N,N,N,N,N,1,1,0
2861,9,3100700,MATH GEOM P-AP H,GMT,N,N,N,N,N,1,1,0
2861,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
2862,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
2862,10,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
2862,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
2862,9,PES00004,ROTC 1,MSC,N,N,N,N,N,1,1,0
2862,12,3020000,SCIENCE ENV SYS ACC,SCI,N,N,N,N,N,0,0,0
2862,9,3010200,SCIENCE BIOLOGY P/AP H,SCI,N,N,N,Y,N,1,1,0
2862,10,3440200,SPANISH 2,SPA,N,N,N,N,N,1,1,0
2863,12,CP111200,COLLEGE PREPARATORY MATH,,N,N,N,N,N,1,1,0
2863,12,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
2863,9,3151800,BAND INTMED 2 ENS,BND,N,N,N,N,N,1,1,0
2863,9,3340400,SOC ST WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
2863,11,3350100,PSYCHOLOGY,PSY,N,N,N,N,N,1,1,0
2864,9,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
2864,11,13034650,CTE SOCIAL MEDIA MARKETING,CTE,N,N,N,N,N,1,1,0
2864,11,3100600,MATH ALGEBRA 2,AG2,N,N,N,N,N,1,1,0
2864,10,3340100,SOC ST US HISTORY,SOC,N,N,N,N,N,1,1,0
2864,12,A3220200,Eng Lit & Comp AP/GT H,ELA,Y,N,Y,Y,N,1,1,0
2865,9,PES00012,PE/BAND,HLP,N,N,N,N,N,1,1,0
2865,11,3151900,BAND HONOR 3 ENS,FA,N,N,N,N,N,1,1,0
2865,12,13037100,CTE PRIN TECH,CTE,N,N,N,N,N,1,1,0
2865,12,3221820,IND STDY/TX COLL BRIDGE ELA,ELA,N,N,N,N,N,1,1,0
2866,11,A3220100,ENGLISH LANGUAGE & COMP AP,ENG,Y,N,N,N,N,1,1,0
2866,10,PES00000,ATH B SOCCER -SUBATH1,HLP,N,N,N,N,N,1,1,0
2866,11,13037100,PRINCIPLES OF TECHNOLOGY,CTE,N,N,N,N,N,1,1,0
2866,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
2866,10,A3220100,Eng 3 Lang & Comp AP H,ELA,Y,N,N,N,N,1,1,0
2867,11,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
2867,12,13024700,CTE CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
2867,10,13027800,DIGITAL MEDIA,CTE,N,N,N,N,N,1,1,0
2867,11,3102400,MATH MODELS W APP,MTH,N,N,N,N,N,1,0,1
2867,10,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
2868,10,3340400,WORLD HISTORY ADV H,WHI,N,N,N,Y,N,1,1,0
2868,11,13005100,CTE CONSTRUCTION TECH,CTE,N,N,N,N,N,1,1,0
2868,9,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
2868,10,13008200,PRIN OF ARTS, A/V TECH & COMM,N,N,N,N,N,1,0,1
2869,9,3320100,SOC ST WORLD GEOG P-AP H,SOC,N,N,N,Y,N,1,1,0
2869,12,3101100,PRECALCULUS,PCA,N,N,N,N,N,1,1,0
2869,10,A3010200,BIOLOGY AP H,BIO,Y,N,N,N,N,1,1,0
2869,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
2869,10,3340100,US HISTORY OR H,UHI,N,N,N,Y,Y,1,1,0
2870,10,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
2870,12,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
2870,10,3010200,SCIENCE BIOLOGY CT,SCI,N,N,N,N,N,1,1,0
2870,9,PES00012,PE/BAND,HLP,N,N,N,N,N,1,1,0
2870,9,3270700,READING 1 SOL,ELA,N,N,N,N,N,1,1,0
2871,9,N1110030,ALGEBRA 1 LAB,AG1,N,N,N,N,N,1,1,0
2871,12,A3020000,SCIENCE ENVIRONMENTAL SCI AP H,ENV,N,N,N,N,N,1,1,0
2872,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
2872,10,3440300,SPANISH 3 H,SPA,N,N,N,Y,N,1,1,0
2872,11,85000023,SOCIAL SKILLS 3,SE,N,N,N,N,N,1,1,0
2873,12,CP110100,COLLEGE PREPARATORY ELA,,N,N,N,N,N,1,1,0
2873,9,3100700,MATH GEOM P-AP H,GMT,N,N,N,N,N,1,1,0
2873,12,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,0.5,0.5,0
2873,10,13020300,MEDICAL TERMINOLOGY,CTE,N,N,N,N,N,1,1,0
2873,11,3050000,PHYSICS,PHY,N,N,N,N,N,1,0,1
2873,9,3010200,BIOLOGY ADV H,BIO,N,N,N,N,N,1,1,0
2874,12,3060100,ASTRONOMY,AST,N,N,N,N,N,1,1,0
2874,10,3040000,SCIENCE CHEMISTRY OR H,CHM,N,N,N,Y,N,1,1,0
2874,12,13009300,FASHION DESIGN I,CTE,N,N,N,N,N,0.5,0.5,0
2874,9,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
2875,10,3060201,SCIENCE IPC,SCI,N,N,N,N,N,1,1,0
2875,12,13009900,CTE PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
2875,11,A3100100,PRECALCULUS AP,PCA,Y,N,N,N,N,1,1,0
2875,9,3100700,MATH GEOM P-AP H,GMT,N,N,N,N,N,1,1,0
2875,10,3010200,SCIENCE BIOLOGY,BIO,N,N,N,N,N,1,0,1
2875,9,3220100,ENGLISH 1 P-AP H,ELA,N,N,N,Y,N,1,1,0
2875,12,13012100,CTE BUSINESS MANAGEMENT,CTE,N,N,N,N,N,1,1,0
2876,12,3220400,ENGLISH 4 SF,ENG,N,N,N,N,N,1,1,0
2876,10,13016600,ACCOUNTING I,CTE,N,N,N,N,N,1,1,0
2876,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
2876,9,3220100,ENGLISH 1 MTI,SE,N,N,N,N,N,1,1,0
2876,9,3500500,ART DRAWING 2,FA,N,N,N,N,N,1,1,0
2876,12,PES00003,ATH GR BASKETBALL SUBATH4,HLP,N,N,N,N,N,1,1,0
2877,10,13024300,CTE DOLLARS & SENSE,CTE,N,N,N,N,N,1,1,0
2877,12,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
2877,9,3220100,ENGLISH 1,ENG,N,N,N,N,N,1,1,0
2877,12,3502300,ART DRAWING 4,ART,N,N,N,N,N,1,1,0
2877,11,PES00002,ATH VAR BASEBALL  SUBATH3,HLP,N,N,N,N,N,1,1,0
2878,12,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
2878,10,SR000003,ADVISORY,MSC,N,N,N,N,N,1,1,0
2878,10,3580200,COMPUTER SCI I,CTE,N,N,N,N,N,1,1,0
2878,12,3370100,SOCIOLOGY,SOC,N,N,N,N,N,1,0,1
2879,10,3150900,CHOIR SELECT TREBLE 1,FA,N,N,N,N,N,1,1,0
2879,9,3241400,SPEECH COMM APPL,ELA,N,N,N,N,N,0.5,0.5,0
2879,12,3350100,SOC ST PSYCHOLOGY,PSY,N,N,N,N,N,1,1,0
2879,10,3440200,FL SPANISH 2,SPA,N,N,N,N,N,1,0,1
2879,12,3150400,BAND HONOR 4,FA,N,N,N,N,N,1,1,0
2879,11,13037100,PRINCIPLES OF TECHNOLOGY,CTE,N,N,N,N,N,1,1,0
2879,9,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,1,0
2880,12,PES00003,ATH FOOTBALL SUBATH4,HLP,N,N,N,N,N,1,1,0
2880,11,3440200,SPANISH 2,SPA,N,N,N,N,N,1,1,0
2880,10,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
2880,10,3230140,JOURN AJ/NP 1,JOU,N,N,N,N,N,1,1,0
2880,10,3220200,ENGLISH 2,ELA,N,N,N,N,N,1,1,0
2880,9,3500100,ART 1 BASIC DESIGN,ART,N,N,N,N,N,1,1,0
2880,9,3100700,MATH GEOM G/T H,GMT,N,N,Y,N,N,1,1,0
2881,11,13009900,PROFESSIONAL COMMUNICATION,CTE,N,N,N,N,N,1,1,0
2881,11,3340100,US HISTORY OR H,UHI,N,Y,N,Y,N,1,1,0
2882,11,13011200,CTE PRIN BUS, MKT & FIN,N,N,N,N,N,1,0,1
2882,12,3330100,SOC ST US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
2882,12,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
2882,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,1,0
2883,11,3050000,SCIENCE PHYSICS P/AP H,SCI,N,N,N,Y,N,1,1,0
2883,12,3330100,SOC ST US GOVERNMENT,SOC,N,N,N,N,N,1,1,0
2883,9,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
2883,10,3100600,MATH ALGEBRA 2 P-AP H,AG2,N,N,N,N,N,1,1,0
2884,12,13025300,CTE COSMETOLOGY 2,CTE,N,N,N,N,N,1,1,0
2884,9,3220100,ENGLISH 1,ENG,N,N,N,N,N,1,1,0
2884,9,13008200,PRIN OF ARTS, A/V TECH & COMM,N,N,N,N,N,1,0,1
2884,10,13020400,HEALTH SCIENCE THEORY,CTE,N,N,N,N,N,1,1,0
2884,12,3320100,SOC ST WORLD GEOG,SOC,N,N,N,N,N,1,1,0
2884,12,3220400,ENGLISH 4,ELA,N,N,N,N,N,1,1,0
2884,11,13037100,CTE PRIN TECH,CTE,N,N,N,N,N,1,1,0
2885,10,13020200,CTE PRIN HEALTH SCIENCE,CTE,N,N,N,N,N,1,1,0
2885,9,PES00000,ATH GR SOCCER-SUBATH1,HLP,N,N,N,N,N,1,1,0
2885,10,N1290050   ,COLLEGE TRANSITION,,N,N,N,N,N,1,1,0
2885,10,3040000,SCIENCE CHEMISTRY,SCI,N,N,N,N,N,1,1,0
2886,9,3500100,ART 1 BASIC DESIGN,FA,N,N,N,N,N,1,1,0
2886,9,13004210,CTE PRIN OF ARCHITECTURE,CTE,N,N,N,N,N,1,1,0
2886,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
2886,12,13036700,ENGINEERING MATH,CTE,N,N,N,N,N,1,1,0
2887,9,3100500,ALGEBRA 1,AG1,N,N,N,N,N,1,1,0
2887,11,3220300,ENGLISH 3,ENG,N,N,N,N,N,1,0.5,0.5
2887,12,13029500,CTE FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
2887,10,3340100,SOC ST US HISTORY,UHI,N,N,N,N,N,1,0,1
2887,12,3330100,US GOVERNMENT,GOV,N,N,N,N,N,1,1,0
2888,12,13034800,CTE PRAC MARKETING I,CTE,N,N,N,N,N,1,1,0
2888,12,13024300,CTE DOLLARS & SENSE,CTE,N,N,N,N,N,1,1,0
2888,10,3440200,SPANISH 2,SPA,N,N,N,N,N,1,1,0
2888,11,A3220100,ENGLISH LANGUAGE & COMP AP,ENG,Y,N,N,N,N,1,0,1
2888,9,3340100,SOC ST US HISTORY,UHI,N,N,N,N,N,1,1,0
2888,10,3010200,SCIENCE BIOLOGY,SCI,N,N,N,N,N,1,0,1
2889,11,13016700,ACCOUNTING II H,CTE,N,N,N,Y,N,1,1,0
2889,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
2889,9,3151700,BAND CONCERT 1 ENS,FA,N,N,N,N,N,1,1,0
2889,10,,EOC BIOLOGY,,N,N,N,N,N,0,0,0
2889,12,3102500,MATH IND STUDY,MTH,N,N,N,N,N,1,1,0
2890,12,3440200,SPANISH 2,LOT,N,N,N,N,N,0.5,0.5,0
2890,12,13037200,SCIENCE SCIENTIFIC R&D,,N,N,N,N,N,1,1,0
2890,9,3270700,READING 1 ALT,SE,N,N,N,N,N,1,1,0
2891,12,3151100,CHOIR VARSITY MIXED 3,CHR,N,N,N,N,N,1,1,0
2891,9,13004210,CTE PRIN OF ARCHITECTURE,CTE,N,N,N,N,N,1,1,0
2891,9,3220100,ENGLISH 1 ADV H,ENG,N,N,N,N,N,1,1,0
2891,10,3380085,ETHNIC STUDIES: AFRICAN AMERIC,SOC,N,N,N,N,N,1,1,0
2892,12,3310300,SOC ST ECONOMICS,SOC,N,N,N,N,N,1,1,0
2892,11,3100600,ALGEBRA 2 ADV H,AG2,N,N,N,N,N,1,1,0
2892,10,SR000003   ,HOMEROOM,MSC,N,N,N,N,N,1,1,0
2893,11,3100700,MATH GEOMETRY,MTH,N,N,N,N,N,1,1,0
2893,12,CP111200,MATH COLLEGE PREPARATORY,MTH,N,N,N,N,N,1,1,0
2893,10,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
2893,10,13024700,CTE CHILD DEVELOPMENT,CTE,N,N,N,N,N,1,1,0
2893,11,3220100,ENGLISH 1 EL,ELA,N,N,N,N,N,1,1,0
2894,12,3220400,ENGLISH 4 BRIT DC H,ENG,N,Y,N,Y,N,1,1,0
2894,12,3220400,ENGLISH 4,ENG,N,N,N,N,N,1,1,0
2894,11,13004300,CTE INTERIOR DESIGN,CTE,N,N,N,N,N,1,1,0
2894,11,3050000,PHYSICS,PHY,N,N,N,N,N,1,1,0
2894,9,3320100,SOC ST WORLD GEOG P-AP H,SOC,N,N,N,Y,N,1,1,0
2894,10,3100600,MATH ALGEBRA 2 P-AP H,MTH,N,N,N,Y,N,1,1,0
2894,11,3102400,MATH MODELS W/APPLICATIONS ALT,SE,N,N,N,N,N,1,1,0
2895,9,13011400,CTE BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
2895,10,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
2895,10,3040000,SCIENCE CHEMISTRY,CHM,N,N,N,N,N,1,1,0
2895,11,13037100,CTE PRIN TECH,CTE,N,N,N,N,N,1,1,0
2895,10,PES00000,ATH B SOCCER -SUBATH1,HLP,N,N,N,N,N,1,1,0
2895,10,3150200,BAND SYMPHONIC 2,BND,N,N,N,N,N,1,1,0
2896,10,3250100,THEATRE 1,FA,N,N,N,N,N,1,1,0
2896,10,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
2896,12,13034800,CTE PRAC MARKETING I DC,CTE,N,N,N,N,N,1,1,0
2896,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
2896,11,3151900,BAND HONOR 3 ENS,BND,N,N,N,N,N,1,1,0
2897,9,13014200,CTE PRIN OF ED AND TRAINING,CTE,N,N,N,N,N,1,1,0
2898,11,13009300,FASHION DESIGN I,CTE,N,N,N,N,N,1,1,0
2898,9,3830100,DANCE 1,DAN,N,N,N,N,N,1,1,0
2898,10,PES00001,ATH VAR TENNIS-SUBATH2,HLP,N,N,N,N,N,1,1,0
2898,9,3340400,SOC ST WORLD HISTORY,WHI,N,N,N,N,N,1,1,0
2899,10,3220200,ENGLISH 2 P-AP H,ELA,N,N,N,Y,N,1,1,0
2900,12,13011700,BUSINESS LAW,CTE,N,N,N,N,N,1,1,0
2901,10,13008200,PRIN OF ARTS, A/V TECH & COMM,N,N,N,N,N,1,0,1
2901,10,3340100,US HISTORY,UHI,N,N,N,N,N,1,1,0
2901,11,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
2901,11,84200502,ATH ATHLETICS LC,HLP,N,N,N,N,N,1,1,0
2902,10,PES00052,PE 1A FPF,HLP,N,N,N,N,N,1,1,0
2902,12,A3220200,ENG LIT & COMP AP H,ELA,N,N,N,Y,N,1,1,0
2902,10,13014200,PRIN EDUCATION AND TRAINING,CTE,N,N,N,N,N,1,1,0
2902,11,3100600,MATH ALGEBRA 2,MTH,N,N,N,N,N,1,1,0
2903,12,3440200,FL SPANISH 2,SPA,N,N,N,N,N,1,1,0
2903,9,3220100,ENGLISH 1 SF,ENG,N,N,N,N,N,1,1,0
2903,12,3220400,ENGLISH 4,ELA,N,N,N,N,N,1,1,0
2904,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
2904,12,13022500,CTE TRAVEL & TOURISM MGMT,CTE,N,N,N,N,N,1,1,0
2904,12,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
2905,12,PES00003,ATH FOOTBALL SUBATH4,HLP,N,N,N,N,N,1,1,0
2905,10,SR000003   ,HOMEROOM,MSC,N,N,N,N,N,1,1,0
2905,12,13034650,CTE SOCIAL MEDIA MARKETING,CTE,N,N,N,N,N,1,1,0
2905,9,3010200,BIOLOGY ADV H,BIO,N,N,N,N,N,1,1,0
2905,12,3030000,AQUATIC SCIENCE,AQU,N,N,N,N,N,1,1,0
2906,12,3101100,MATH PRECALCULUS,,N,N,N,N,N,1,1,0
2906,9,3220100,ENGLISH 1 P-AP H,ELA,N,N,N,Y,N,1,1,0
2906,11,3440200,FL SPANISH 2,LOT,N,N,N,N,N,1,1,0
2906,10,3220200,ENGLISH 2,ENG,N,N,N,N,N,1,1,0
2907,9,PES00053,LIFETIME REC OUTDOOR PURSUITS,HLP,N,N,N,N,N,1,1,0
2907,11,13029500,FORENSIC SCIENCE,CTE,N,N,N,N,N,1,1,0
2908,9,3340400,SOC ST WORLD HISTORY,SOC,N,N,N,N,N,1,1,0
2908,9,3270700,READING 1 ALT,SE,N,N,N,N,N,1,1,0
2908,9,13011400,BUSINESS INFO MGMT I,CTE,N,N,N,N,N,1,1,0
2908,12,3101100,MATH PRECALCULUS H,PCA,N,N,N,Y,N,1,1,0
2908,10,3220200,ENGLISH 2 P-AP H,ELA,N,N,N,Y,N,1,1,0
2908,11,3340100,US HISTORY OR H,UHI,N,N,N,Y,Y,1,0,1
2909,11,3100600,MATH ALGEBRA 2 P-AP H,AG2,N,N,N,N,N,1,1,0
2909,11,3220300,ENGLISH 3,ELA,N,N,N,N,N,1,1,0
2909,12,13024500,CTE NUTRI & WELLNESS,CTE,N,N,N,N,N,1,1,0
2909,10,3220200,ENGLISH 2 PRE-AP,ENG,N,N,N,N,N,1,1,0
2909,10,3250100,THEATRE 1,FA,N,N,N,N,N,1,1,0
2910,11,A3220100,ENGLISH LANGUAGE & COMP AP H,ENG,Y,N,N,N,N,1,1,0
2910,11,3310300,ECONOMICS,ECO,N,N,N,N,N,1,1,0
2910,9,3100500,MATH ALGEBRA 1,MTH,N,N,N,N,N,1,1,0
2910,11,3040000,SCIENCE CHEMISTRY,CHM,N,N,N,N,N,1,1,0
2910,11,3810100,HEALTH EDUCATION,HLP,N,N,N,N,N,1,1,0
2911,11,PES00055,PE TEAM SPORTS 1,HLP,N,N,N,N,N,1,1,0
